DiaMesAno,HoraMinutosSegundos,Longitude,Latitude,Velocidade,Altitude,Satelites,AccX,AccY
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.22,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.09
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.22,0.09
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-17,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.09
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.07
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.09
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.09
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.22,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.22,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.22,0.08
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.23,0.09
14/01/2016,19-32-20,-34.86526,-7.13034,0.02,65.5,10,0.22,0.08
14/01/2016,19-32-22,-34.86526,-7.13034,0.04,65.5,10,0.23,0.1
14/01/2016,19-32-22,-34.86526,-7.13034,0.04,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.02,65.5,10,0.23,0.09
14/01/2016,19-32-23,-34.86526,-7.13034,0.02,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.09,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.07
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.07
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.09
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.09
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.22,0.08
14/01/2016,19-32-23,-34.86526,-7.13034,0.06,65.5,10,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.09
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.22,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.22,0.08
14/01/2016,19-32-25,-34.86526,-7.13034,0.06,67.1,11,0.23,0.09
14/01/2016,19-32-26,-34.86526,-7.13034,0.02,67.1,11,0.23,0.08
14/01/2016,19-32-26,-34.86526,-7.13034,0.02,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13034,0.15,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13034,0.15,67.1,11,0.23,0.07
14/01/2016,19-32-27,-34.86526,-7.13034,0.04,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13034,0.04,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13034,0.04,67.1,11,0.22,0.08
14/01/2016,19-32-27,-34.86526,-7.13034,0.04,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13033,0.09,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13033,0.09,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13033,0.09,67.1,11,0.23,0.08
14/01/2016,19-32-27,-34.86526,-7.13033,0.09,67.1,11,0.23,0.07
14/01/2016,19-32-27,-34.86526,-7.13033,0.09,67.1,11,0.22,0.08
14/01/2016,19-32-28,-34.86526,-7.13033,0.07,67.1,11,0.23,0.08
14/01/2016,19-32-28,-34.86526,-7.13033,0.07,67.1,11,0.23,0.08
14/01/2016,19-32-28,-34.86526,-7.13033,0.07,67.1,11,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.22,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.22,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.09
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.22,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.23,0.08
14/01/2016,19-32-29,-34.86526,-7.13033,0.07,67.5,10,0.22,0.09
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.22,0.08
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.23,0.08
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.23,0.08
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.23,0.08
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.22,0.08
14/01/2016,19-32-31,-34.86526,-7.13033,0.11,67.5,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.5,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.5,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.5,10,0.23,0.09
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.5,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.5,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.7,10,0.22,0.07
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-32,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-33,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-33,-34.86526,-7.13033,0.06,67.7,10,0.23,0.07
14/01/2016,19-32-33,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-33,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-34,-34.86526,-7.13033,0.11,67.7,10,0.23,0.08
14/01/2016,19-32-34,-34.86526,-7.13033,0.11,67.7,10,0.23,0.08
14/01/2016,19-32-34,-34.86526,-7.13033,0.02,67.7,10,0.23,0.07
14/01/2016,19-32-34,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-34,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-34,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.02,67.7,10,0.23,0.09
14/01/2016,19-32-35,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.22,0.08
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.09
14/01/2016,19-32-35,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.22,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.22,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.22,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.07
14/01/2016,19-32-38,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.22,0.09
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.09
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.07
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-39,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.23,0.09
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-41,-34.86526,-7.13033,0.04,67.7,10,0.22,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.02,67.7,10,0.22,0.09
14/01/2016,19-32-42,-34.86526,-7.13033,0.02,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.22,0.09
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.22,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.07
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-42,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-43,-34.86526,-7.13033,0.06,67.7,10,0.23,0.09
14/01/2016,19-32-43,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-44,-34.86526,-7.13033,0.06,67.7,10,0.22,0.09
14/01/2016,19-32-44,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-44,-34.86526,-7.13033,0.11,67.7,10,0.23,0.08
14/01/2016,19-32-44,-34.86526,-7.13033,0.11,67.7,10,0.23,0.09
14/01/2016,19-32-44,-34.86526,-7.13033,0.06,67.7,10,0.22,0.09
14/01/2016,19-32-44,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.06,67.7,10,0.22,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.06,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.23,0.09
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.22,0.08
14/01/2016,19-32-45,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-46,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-46,-34.86526,-7.13033,0.07,67.7,10,0.23,0.08
14/01/2016,19-32-46,-34.86526,-7.13033,0.07,67.7,10,0.22,0.08
14/01/2016,19-32-46,-34.86526,-7.13033,0.07,67.7,10,0.23,0.09
14/01/2016,19-32-47,-34.86526,-7.13033,0.15,67.7,10,0.22,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.15,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-47,-34.86526,-7.13033,0.09,67.7,10,0.23,0.08
14/01/2016,19-32-48,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-48,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-48,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-48,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-48,-34.86526,-7.13033,0.04,67.7,10,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.3,11,0.22,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.3,11,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.22,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.07
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.07
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.07
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.22,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.22,0.08
14/01/2016,19-32-49,-34.86526,-7.13033,0.04,66.2,12,0.23,0.08
14/01/2016,19-32-53,-34.86525,-7.13033,0.09,66.2,12,0.23,0.08
14/01/2016,19-32-53,-34.86525,-7.13033,0.09,66.2,12,0.23,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.07,66.2,12,0.22,0.09
14/01/2016,19-32-54,-34.86525,-7.13033,0.07,66.2,12,0.23,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.02,66.2,12,0.22,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.02,66.2,12,0.23,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.07,66.2,12,0.23,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.07,66.2,12,0.23,0.08
14/01/2016,19-32-54,-34.86525,-7.13033,0.07,66.2,12,0.23,0.08
14/01/2016,19-32-55,-34.86525,-7.13033,0.07,65.1,11,0.23,0.08
14/01/2016,19-32-55,-34.86525,-7.13033,0.07,65.1,11,0.23,0.08
14/01/2016,19-32-55,-34.86525,-7.13033,0.07,65.1,11,0.23,0.08
14/01/2016,19-32-55,-34.86525,-7.13033,0.07,65.1,11,0.23,0.08
14/01/2016,19-32-55,-34.86525,-7.13033,0.09,65.1,11,0.23,0.09
14/01/2016,19-32-55,-34.86525,-7.13033,0.09,65.1,11,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.22,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.22,0.09
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.22,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.23,0.09
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,65.1,11,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.22,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.09
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.07
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-56,-34.86525,-7.13033,0.13,64.8,10,0.23,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.06,64.8,10,0.23,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.06,64.8,10,0.23,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.02,64.8,10,0.23,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.02,64.8,10,0.23,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.02,64.8,10,0.22,0.08
14/01/2016,19-32-58,-34.86525,-7.13033,0.02,64.8,10,0.23,0.08
14/01/2016,19-32-59,-34.86525,-7.13033,0.02,64.8,10,0.23,0.08
14/01/2016,19-32-59,-34.86525,-7.13033,0.02,64.8,10,0.23,0.09
14/01/2016,19-32-59,-34.86525,-7.13033,0.07,64.8,10,0.22,0.08
14/01/2016,19-32-59,-34.86525,-7.13033,0.07,64.8,10,0.23,0.09
14/01/2016,19-33-0,-34.86525,-7.13034,0.04,64.8,10,0.22,0.09
14/01/2016,19-33-0,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-0,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-0,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-0,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-0,-34.86525,-7.13034,0.09,64.8,10,0.23,0.07
14/01/2016,19-33-0,-34.86525,-7.13034,0.09,64.8,10,0.23,0.08
14/01/2016,19-33-0,-34.86525,-7.13034,0.09,64.8,10,0.22,0.09
14/01/2016,19-33-0,-34.86525,-7.13034,0.09,64.8,10,0.23,0.08
14/01/2016,19-33-1,-34.86525,-7.13034,0.17,64.8,10,0.23,0.08
14/01/2016,19-33-1,-34.86525,-7.13034,0.17,64.8,10,0.23,0.08
14/01/2016,19-33-1,-34.86525,-7.13034,0.02,64.8,10,0.23,0.08
14/01/2016,19-33-1,-34.86525,-7.13034,0.02,64.8,10,0.22,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.22,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.07
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.22,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.08
14/01/2016,19-33-2,-34.86525,-7.13034,0,64.8,10,0.23,0.07
14/01/2016,19-33-3,-34.86525,-7.13034,0.07,64.8,10,0.23,0.08
14/01/2016,19-33-3,-34.86525,-7.13034,0.07,64.8,10,0.23,0.09
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.09
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.09
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.23,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-4,-34.86525,-7.13034,0.04,64.8,10,0.22,0.08
14/01/2016,19-33-6,-34.86525,-7.13034,0.09,64.8,10,0.22,0.08
14/01/2016,19-33-6,-34.86525,-7.13034,0.09,64.8,10,0.23,0.08
14/01/2016,19-33-6,-34.86525,-7.13034,0.09,63.3,11,0.22,0.09
14/01/2016,19-33-6,-34.86525,-7.13034,0.09,63.3,11,0.22,0.08
14/01/2016,19-33-6,-34.86525,-7.13034,0.09,63.3,11,0.23,0.08
14/01/2016,19-33-7,-34.86525,-7.13034,0.06,63.3,11,0.23,0.08
14/01/2016,19-33-7,-34.86525,-7.13034,0.06,63.3,11,0.22,0.08
14/01/2016,19-33-7,-34.86525,-7.13034,0.06,63.3,11,0.23,0.09
14/01/2016,19-33-7,-34.86525,-7.13034,0.06,63.3,11,0.23,0.08
14/01/2016,19-33-7,-34.86525,-7.13034,0.07,63.3,11,0.23,0.08
14/01/2016,19-33-7,-34.86525,-7.13034,0.07,63.3,11,0.23,0.08
